15.130000,-13.477439
15.215000,-13.473214
15.300000,-13.521615
15.385000,-13.468771
15.470000,-13.492893
15.555000,-13.465911
15.640000,-13.511552
15.725000,-13.505398
15.810000,-13.477387
15.895000,-13.478048
15.980000,-13.444931
16.065000,-13.519937
16.150000,-13.506026
16.235000,-13.486715
16.320000,-13.489687
16.405000,-13.479243
16.490000,-13.501554
16.575000,-13.495157
16.660000,-13.513596
16.745000,-13.486149
16.830000,-13.519063
16.915000,-13.490644
17.000000,-13.538619
17.085000,-13.514177
17.170000,-13.483506
17.255000,-13.506671
17.340000,-13.506933
17.425000,-13.488857
17.510000,-13.484603
17.595000,-13.471118
17.680000,-13.502622
17.765000,-13.512716
17.850000,-13.505554
17.935000,-13.501585
18.020000,-13.494557
18.105000,-13.511093
18.190000,-13.517467
18.275000,-13.487478
18.360000,-13.532225
18.445000,-13.509583
18.530000,-13.507128
18.615000,-13.504968
18.700000,-13.521095
18.785000,-13.490837
18.870000,-13.504358
18.955000,-13.513329
19.040000,-13.501444
19.125000,-13.491665
19.210000,-13.487302
19.295000,-13.526541
19.380000,-13.518380
19.465000,-13.509327
19.550000,-13.530184
19.635000,-13.497309
19.720000,-13.505076
19.805000,-13.553915
19.890000,-13.492689
19.975000,-13.536576
20.060000,-13.522004
20.145000,-13.493232
20.230000,-13.521221
20.315000,-13.497478
20.400000,-13.486343
20.485000,-13.514601
20.570000,-13.503454
20.655000,-13.492792
20.740000,-13.525023
20.825000,-13.501992
20.910000,-13.522243
20.995000,-13.520328
21.080000,-13.473305
21.165000,-13.497113
21.250000,-13.549749
21.335000,-13.492384
21.420000,-13.480948
21.505000,-13.512659
21.590000,-13.484282
21.675000,-13.500090
21.760000,-13.536816
21.845000,-13.496285
21.930000,-13.505854
22.015000,-13.502760
22.100000,-13.544555
22.185000,-13.517023
22.270000,-13.520278
22.355000,-13.509865
22.440000,-13.514281
22.525000,-13.480200
22.610000,-13.516730
22.695000,-13.493099
22.780000,-13.531207
22.865000,-13.533455
22.950000,-13.533447
23.035000,-13.507423
23.120000,-13.510299
23.205000,-13.489832
23.290000,-13.561312
23.375000,-13.489207
23.460000,-13.539309
23.545000,-13.517843
23.630000,-13.507841
23.715000,-13.523323
23.800000,-13.486757
23.885000,-13.514729
23.970000,-13.517485
24.055000,-13.521480
24.140000,-13.506241
24.225000,-13.533346
24.310000,-13.494318
24.395000,-13.484015
24.480000,-13.499970
24.565000,-13.509226
24.650000,-13.482470
24.735000,-13.528825
24.820000,-13.515388
24.905000,-13.505430
24.990000,-13.502997
25.075000,-13.541277
25.160000,-13.581251
25.245000,-13.499695
25.330000,-13.503159
25.415000,-13.498507
25.500000,-13.499693
25.585000,-13.521190
25.670000,-13.496092
25.755000,-13.505806
25.840000,-13.507866
25.925000,-13.493877
26.010000,-13.508443
26.095000,-13.517394
26.180000,-13.502797
26.265000,-13.534575
26.350000,-13.501410
26.435000,-13.511134
26.520000,-13.550067
26.605000,-13.500787
26.690000,-13.519253
26.775000,-13.510292
26.860000,-13.502578
26.945000,-13.511095
27.030000,-13.548782
27.115000,-13.486959
27.200000,-13.498343
27.285000,-13.549275
27.370000,-13.544140
27.455000,-13.514218
27.540000,-13.501568
27.625000,-13.514088
27.710000,-13.531189
27.795000,-13.537301
27.880000,-13.534492
27.965000,-13.547731
28.050000,-13.535848
28.135000,-13.495822
28.220000,-13.540482
28.305000,-13.522593
28.390000,-13.513178
28.475000,-13.522067
28.560000,-13.521317
28.645000,-13.549619
28.730000,-13.511332
28.815000,-13.531438
28.900000,-13.508097
28.985000,-13.525294
29.070000,-13.502622
29.155000,-13.542314
29.240000,-13.530546
29.325000,-13.494629
29.410000,-13.516199
29.495000,-13.509298
29.580000,-13.551784
29.665000,-13.521919
29.750000,-13.532864
29.835000,-13.515025
29.920000,-13.520733
30.005000,-13.531285
30.090000,-13.486158
30.175000,-13.485497
30.260000,-13.547406
30.345000,-13.525564
30.430000,-13.504965
30.515000,-13.525285
30.600000,-13.507443
30.685000,-13.499328
30.770000,-13.523983
30.855000,-13.517881
30.940000,-13.535330
31.025000,-13.520217
31.110000,-13.537954
31.195000,-13.517827
31.280000,-13.505689
31.365000,-13.504349
31.450000,-13.527962
31.535000,-13.521299
31.620000,-13.509506
31.705000,-13.559203
31.790000,-13.545547
31.875000,-13.511787
31.960000,-13.532271
32.045000,-13.522605
32.130000,-13.515326
32.215000,-13.524071
32.300000,-13.514275
32.385000,-13.532039
32.470000,-13.515696
32.555000,-13.507257
32.640000,-13.514165
32.725000,-13.516071
32.810000,-13.530122
32.895000,-13.509626
32.980000,-13.519442
33.065000,-13.519906
33.150000,-13.483386
33.235000,-13.497229
33.320000,-13.507114
33.405000,-13.504494
33.490000,-13.520781
33.575000,-13.532434
33.660000,-13.540499
33.745000,-13.519734
33.830000,-13.541919
33.915000,-13.528676
34.000000,-13.534166
34.085000,-13.552258
34.170000,-13.531097
34.255000,-13.544662
34.340000,-13.513458
34.425000,-13.521272
34.510000,-13.504313
34.595000,-13.542860
34.680000,-13.561733
34.765000,-13.558706
34.850000,-13.525386
34.935000,-13.537266
35.020000,-13.510015
35.105000,-13.563604
35.190000,-13.522954
35.275000,-13.529526
35.360000,-13.523864
35.445000,-13.537241
35.530000,-13.547073
35.615000,-13.485359
35.700000,-13.535957
35.785000,-13.539205
35.870000,-13.514400
35.955000,-13.535797
36.040000,-13.513548
36.125000,-13.537081
36.210000,-13.561272
36.295000,-13.525973
36.380000,-13.494680
36.465000,-13.557070
36.550000,-13.518993
36.635000,-13.538295
36.720000,-13.525734
36.805000,-13.518767
36.890000,-13.531447
36.975000,-13.516259
37.060000,-13.554116
37.145000,-13.550916
37.230000,-13.547472
37.315000,-13.546728
37.400000,-13.539024
37.485000,-13.527093
37.570000,-13.540508
37.655000,-13.531012
37.740000,-13.535047
37.825000,-13.535320
37.910000,-13.537349
37.995000,-13.536481
38.080000,-13.550353
38.165000,-13.539268
38.250000,-13.501195
38.335000,-13.552364
38.420000,-13.538608
38.505000,-13.560029
38.590000,-13.543006
38.675000,-13.511761
38.760000,-13.507052
38.845000,-13.526037
38.930000,-13.507313
39.015000,-13.544988
39.100000,-13.552218
39.185000,-13.518679
39.270000,-13.521918
39.355000,-13.504220
39.440000,-13.540697
39.525000,-13.545784
39.610000,-13.510893
39.695000,-13.517280
39.780000,-13.540521
39.865000,-13.542379
39.950000,-13.544036
40.035000,-13.539330
40.120000,-13.543730
40.205000,-13.533133
40.290000,-13.535301
40.375000,-13.511314
40.460000,-13.543206
40.545000,-13.514748
40.630000,-13.546413
40.715000,-13.542860
40.800000,-13.537401
40.885000,-13.536850
40.970000,-13.536270
41.055000,-13.562613
41.140000,-13.519346
41.225000,-13.539652
41.310000,-13.554163
41.395000,-13.555621
41.480000,-13.530526
41.565000,-13.508327
41.650000,-13.570606
41.735000,-13.532223
41.820000,-13.516836
41.905000,-13.530779
41.990000,-13.518796
42.075000,-13.535723
42.160000,-13.559540
42.245000,-13.515356
42.330000,-13.531150
42.415000,-13.529407
42.500000,-13.541354
42.585000,-13.566029
42.670000,-13.526413
42.755000,-13.563208
42.840000,-13.559785
42.925000,-13.559117
43.010000,-13.571857
43.095000,-13.570643
43.180000,-13.528337
43.265000,-13.542425
43.350000,-13.538166
43.435000,-13.518534
43.520000,-13.574681
43.605000,-13.497744
43.690000,-13.568853
43.775000,-13.562417
43.860000,-13.541697
43.945000,-13.525091
44.030000,-13.523014
44.115000,-13.544646
44.200000,-13.551485
44.285000,-13.538562
44.370000,-13.554169
44.455000,-13.536341
44.540000,-13.563059
44.625000,-13.579606
44.710000,-13.548684
44.795000,-13.515063
44.880000,-13.507314
44.965000,-13.520669
45.050000,-13.529104
45.135000,-13.527565
45.220000,-13.509762
45.305000,-13.530264
45.390000,-13.550672
45.475000,-13.550356
45.560000,-13.537067
45.645000,-13.540705
45.730000,-13.566748
45.815000,-13.528043
45.900000,-13.533892
45.985000,-13.554890
46.070000,-13.534859
46.155000,-13.537199
46.240000,-13.546334
46.325000,-13.542375
46.410000,-13.559948
46.495000,-13.571270
46.580000,-13.561613
46.665000,-13.542818
46.750000,-13.551662
46.835000,-13.572021
46.920000,-13.548464
47.005000,-13.537579
47.090000,-13.533879
47.175000,-13.547397
47.260000,-13.542173
47.345000,-13.564988
47.430000,-13.484031
47.515000,-13.554443
47.600000,-13.545571
47.685000,-13.503858
47.770000,-13.535589
47.855000,-13.536659
47.940000,-13.532940
48.025000,-13.546999
48.110000,-13.524120
48.195000,-13.544825
48.280000,-13.540689
48.365000,-13.565693
48.450000,-13.541393
48.535000,-13.529629
48.620000,-13.531900
48.705000,-13.538879
48.790000,-13.540846
48.875000,-13.520220
48.960000,-13.542763
49.045000,-13.547496
49.130000,-13.571534
49.215000,-13.568384
49.300000,-13.551812
49.385000,-13.544685
49.470000,-13.547210
49.555000,-13.511789
49.640000,-13.526978
49.725000,-13.525932
49.810000,-13.549984
49.895000,-13.524035
49.980000,-13.570589
50.065000,-13.527838
50.150000,-13.583668
50.235000,-13.528910
50.320000,-13.563472
50.405000,-13.537650
50.490000,-13.527956
50.575000,-13.564492
50.660000,-13.539790
50.745000,-13.544469
50.830000,-13.546551
50.915000,-13.569535
51.000000,-13.553602
51.085000,-13.552915
51.170000,-13.484373
51.255000,-13.557964
51.340000,-13.513813
51.425000,-13.564328
51.510000,-13.567022
51.595000,-13.560142
51.680000,-13.567382
51.765000,-13.545985
51.850000,-13.546723
51.935000,-13.566003
52.020000,-13.523570
52.105000,-13.547498
52.190000,-13.563991
52.275000,-13.539084
52.360000,-13.551702
52.445000,-13.558609
52.530000,-13.558936
52.615000,-13.535671
52.700000,-13.572432
52.785000,-13.543953
52.870000,-13.546124
52.955000,-13.560529
53.040000,-13.534060
53.125000,-13.551482
53.210000,-13.574093
53.295000,-13.546923
53.380000,-13.546001
53.465000,-13.529497
53.550000,-13.555954
53.635000,-13.581090
53.720000,-13.517893
53.805000,-13.577982
53.890000,-13.553610
53.975000,-13.551985
54.060000,-13.529690
54.145000,-13.535664
54.230000,-13.556089
54.315000,-13.565052
54.400000,-13.558567
54.485000,-13.544096
54.570000,-13.549524
54.655000,-13.539261
54.740000,-13.571124
54.825000,-13.560357
54.910000,-13.561116
54.995000,-13.564964
55.080000,-13.540348
55.165000,-13.553351
55.250000,-13.570634
55.335000,-13.555464
55.420000,-13.557116
55.505000,-13.533534
55.590000,-13.533903
55.675000,-13.536320
55.760000,-13.573606
55.845000,-13.568413
55.930000,-13.581718
56.015000,-13.549204
56.100000,-13.584909
56.185000,-13.563745
56.270000,-13.559498
56.355000,-13.530401
56.440000,-13.563410
56.525000,-13.592432
56.610000,-13.537428
56.695000,-13.574610
56.780000,-13.544218
56.865000,-13.570717
56.950000,-13.580936
57.035000,-13.578301
57.120000,-13.568248
57.205000,-13.544441
57.290000,-13.537422
57.375000,-13.598918
57.460000,-13.556364
57.545000,-13.554982
57.630000,-13.541240
57.715000,-13.570037
57.800000,-13.526371
57.885000,-13.545309
57.970000,-13.545462
58.055000,-13.547020
58.140000,-13.573578
58.225000,-13.555392
58.310000,-13.539976
58.395000,-13.558031
58.480000,-13.588871
58.565000,-13.561597
58.650000,-13.550545
58.735000,-13.554066
58.820000,-13.557559
58.905000,-13.535852
58.990000,-13.555849
59.075000,-13.524601
59.160000,-13.546432
59.245000,-13.521793
59.330000,-13.573452
59.415000,-13.558414
